temperature,humidity,pressure,DATE
0.47435897435897423,0.6093926717478181,0.5806451612903274,2020-01-09 15:00:00
0.3846153846153846,0.7276445090878304,0.5860215053763511,2020-01-09 18:00:00
0.28205128205128194,0.8287596630842605,0.4946236559139834,2020-01-09 21:00:00
0.2435897435897436,0.8994111426038262,0.5268817204301115,2020-01-10 00:00:00
0.33333333333333326,0.7261778504176698,0.6612903225806477,2020-01-10 03:00:00
0.5897435897435896,0.4059788217881999,0.6344086021505433,2020-01-10 06:00:00
0.7307692307692306,0.296227233489332,0.48924731182795966,2020-01-10 09:00:00
0.5128205128205128,0.5487537681009166,0.4946236559139834,2020-01-10 12:00:00
0.47435897435897423,0.5531703572267225,0.6075268817204318,2020-01-10 15:00:00
0.33333333333333326,0.7477240660148222,0.6344086021505433,2020-01-10 18:00:00
0.2564102564102564,0.8052635157715523,0.5752688172043037,2020-01-10 21:00:00
0.17948717948717952,0.8583328690359292,0.6021505376344152,2020-01-11 00:00:00
0.28205128205128194,0.5023149890165279,0.7419354838709751,2020-01-11 03:00:00
0.5512820512820513,0.25867005833032664,0.7258064516129039,2020-01-11 06:00:00
0.6923076923076923,0.27143020696301623,0.5322580645161352,2020-01-11 09:00:00
0.3205128205128205,0.5905070751976015,0.5591397849462396,2020-01-11 15:00:00
0.22435897435897423,0.6805287304009561,0.6021505376344152,2020-01-11 18:00:00
0.1923076923076923,0.679466543834102,0.553763440860223,2020-01-11 21:00:00
0.08974358974358965,0.6973666433545466,0.5752688172043037,2020-01-12 00:00:00
0.2564102564102564,0.49515640817223217,0.7096774193548399,2020-01-12 03:00:00
0.5897435897435896,0.201010006146361,0.639784946236567,2020-01-12 06:00:00
0.641025641025641,0.2124008087987046,0.4784946236559193,2020-01-12 09:00:00
0.5384615384615383,0.28972188701175083,0.4784946236559193,2020-01-12 12:00:00
0.4358974358974359,0.43007964252460007,0.6075268817204318,2020-01-12 15:00:00
0.26923076923076916,0.6545427585887328,0.6344086021505433,2020-01-12 18:00:00
0.21794871794871784,0.6803166934600878,0.5913978494623677,2020-01-12 21:00:00
0.07692307692307687,0.6407810751338426,0.5430107526881756,2020-01-13 00:00:00
0.20512820512820507,0.5729397100531227,0.655913978494624,2020-01-13 03:00:00
0.5769230769230769,0.2827551799355763,0.6129032258064555,2020-01-13 06:00:00
0.7051282051282051,0.21213164876525203,0.4408602150537675,2020-01-13 09:00:00
0.5512820512820513,0.37806604993049586,0.45161290322581493,2020-01-13 12:00:00
0.4358974358974359,0.5094959990334774,0.5860215053763511,2020-01-13 15:00:00
0.2435897435897436,0.7599940731637099,0.5376344086021518,2020-01-13 21:00:00
0.1923076923076923,0.7586736612147483,0.5430107526881756,2020-01-14 00:00:00
0.3076923076923077,0.6357483500087046,0.6344086021505433,2020-01-14 03:00:00
0.5641025641025641,0.46965293471508196,0.5806451612903274,2020-01-14 06:00:00
0.6282051282051282,0.3924345203518448,0.39784946236559904,2020-01-14 09:00:00
0.5512820512820513,0.46902984968972716,0.4086021505376394,2020-01-14 12:00:00
0.4487179487179487,0.5767709032226679,0.5430107526881756,2020-01-14 15:00:00
0.3076923076923077,0.6902023699021521,0.5860215053763511,2020-01-14 18:00:00
0.3205128205128205,0.6563439900032212,0.5376344086021518,2020-01-14 21:00:00
0.1923076923076923,0.7586736612147483,0.5053763440860308,2020-01-15 00:00:00
0.28205128205128194,0.5889471179767934,0.6129032258064555,2020-01-15 03:00:00
0.6025641025641024,0.3556927647868299,0.4462365591397912,2020-01-15 09:00:00
0.5256410256410255,0.46778077251892436,0.4462365591397912,2020-01-15 12:00:00
0.42307692307692313,0.6268330925407785,0.56989247311828,2020-01-15 15:00:00
0.29487179487179493,0.7909928566882732,0.6075268817204318,2020-01-15 18:00:00
0.21794871794871784,0.8275514977944504,0.5430107526881756,2020-01-15 21:00:00
0.1923076923076923,0.8270647352202568,0.553763440860223,2020-01-16 00:00:00
0.26923076923076916,0.607885316079391,0.6290322580645196,2020-01-16 03:00:00
0.6025641025641024,0.30273413740080035,0.5967741935483915,2020-01-16 06:00:00
0.7179487179487183,0.2773907856744051,0.45698924731183155,2020-01-16 09:00:00
0.6025641025641024,0.40664964512883517,0.45161290322581493,2020-01-16 12:00:00
0.4487179487179487,0.6277871942479966,0.5752688172043037,2020-01-16 15:00:00
0.33333333333333326,0.7333218370115525,0.6129032258064555,2020-01-16 18:00:00
0.26923076923076916,0.7829133338761142,0.553763440860223,2020-01-16 21:00:00
0.21794871794871784,0.8275514977944504,0.5752688172043037,2020-01-17 00:00:00
0.3717948717948718,0.6380951796826934,0.6666666666666714,2020-01-17 03:00:00
0.6282051282051282,0.3088849525543017,0.6236559139784958,2020-01-17 06:00:00
0.6282051282051282,0.4291187474527788,0.46236559139784816,2020-01-17 09:00:00
0.5384615384615383,0.4853520109202295,0.45698924731183155,2020-01-17 12:00:00
0.46153846153846145,0.5772990414183573,0.5752688172043037,2020-01-17 15:00:00
0.3717948717948718,0.6183769979355705,0.5967741935483915,2020-01-17 18:00:00
0.29487179487179493,0.717938898377689,0.5161290322580641,2020-01-17 21:00:00
0.21794871794871784,0.7817098516317688,0.5161290322580641,2020-01-18 00:00:00
0.3717948717948718,0.678491791114615,0.6505376344086073,2020-01-18 03:00:00
0.6666666666666663,0.38425895898082607,0.5967741935483915,2020-01-18 06:00:00
0.6794871794871795,0.3549798122174258,0.43548387096774377,2020-01-18 09:00:00
0.5576923076923075,0.4977008524571843,0.43010752688172005,2020-01-18 12:00:00
0.5,0.5542701516754124,0.5161290322580641,2020-01-18 15:00:00
0.4487179487179487,0.6607894458856048,0.5591397849462396,2020-01-18 18:00:00
0.4358974358974359,0.6670617456106641,0.5000000000000071,2020-01-18 21:00:00
0.3846153846153846,0.7065387167848335,0.5161290322580641,2020-01-19 00:00:00
0.46153846153846145,0.5898377141040608,0.6505376344086073,2020-01-19 03:00:00
0.6666666666666663,0.3493727316884877,0.6344086021505433,2020-01-19 06:00:00
0.6923076923076923,0.355682006649251,0.4677419354838719,2020-01-19 09:00:00
0.6025641025641024,0.4940761674627956,0.4462365591397912,2020-01-19 12:00:00
0.5384615384615383,0.5742661829191923,0.5913978494623677,2020-01-19 15:00:00
0.21794871794871784,0.948763209466874,0.655913978494624,2020-01-19 18:00:00
0.21794871794871784,0.923745107491854,0.5967741935483915,2020-01-19 21:00:00
0.20512820512820507,0.8908409340848028,0.5860215053763511,2020-01-20 00:00:00
0.3717948717948718,0.6183769979355705,0.7043010752688161,2020-01-20 03:00:00
0.6923076923076923,0.23654169462594354,0.6881720430107592,2020-01-20 06:00:00
0.7307692307692306,0.31939665443214793,0.5161290322580641,2020-01-20 09:00:00
0.5769230769230769,0.4372691055300979,0.48924731182795966,2020-01-20 12:00:00
0.47435897435897423,0.6352547623557726,0.6344086021505433,2020-01-20 15:00:00
0.42307692307692313,0.6870039615237636,0.6774193548387117,2020-01-20 18:00:00
0.34615384615384603,0.7480658550411604,0.6129032258064555,2020-01-20 21:00:00
0.26923076923076916,0.7829133338761142,0.5806451612903274,2020-01-21 00:00:00
0.41025641025641013,0.5024240504344428,0.7258064516129039,2020-01-21 03:00:00
0.7051282051282051,0.23730574035007213,0.6935483870967829,2020-01-21 06:00:00
0.6794871794871795,0.321220466074742,0.5053763440860308,2020-01-21 09:00:00
0.6025641025641024,0.4224785136733844,0.48924731182795966,2020-01-21 12:00:00
0.4871794871794872,0.5908661871554387,0.655913978494624,2020-01-21 15:00:00
0.41025641025641013,0.6527719021792452,0.7096774193548399,2020-01-21 18:00:00
0.3205128205128205,0.6975771865834167,0.6612903225806477,2020-01-21 21:00:00
0.28205128205128194,0.5023149890165279,0.5860215053763511,2020-01-22 00:00:00
0.39743589743589736,0.4226408657143441,0.7043010752688161,2020-01-22 03:00:00
0.7051282051282051,0.21213164876525203,0.655913978494624,2020-01-22 06:00:00
0.6282051282051282,0.3924345203518448,0.5053763440860308,2020-01-22 09:00:00
0.5641025641025641,0.4530040831218073,0.48924731182795966,2020-01-22 12:00:00
0.47435897435897423,0.5531703572267225,0.639784946236567,2020-01-22 15:00:00
0.3717948717948718,0.7061482420216288,0.6505376344086073,2020-01-22 18:00:00
0.29487179487179493,0.783511464125311,0.5000000000000071,2020-01-22 21:00:00
0.28205128205128194,0.6963678408982211,0.4946236559139834,2020-01-23 00:00:00
0.4358974358974359,0.4690343980212792,0.6505376344086073,2020-01-23 03:00:00
0.7564102564102562,0.240353368688481,0.6344086021505433,2020-01-23 06:00:00
0.9102564102564104,0.22851263261246413,0.43010752688172005,2020-01-23 09:00:00
0.6538461538461537,0.49080548116687484,0.43548387096774377,2020-01-23 12:00:00
0.5,0.5788780117226545,0.5591397849462396,2020-01-23 15:00:00
0.39743589743589736,0.6861789923291245,0.5967741935483915,2020-01-23 18:00:00
0.3076923076923077,0.7912815605315694,0.45161290322581493,2020-01-23 21:00:00
0.26923076923076916,0.6750856381858855,0.5215053763440878,2020-01-24 00:00:00
0.4358974358974359,0.4690343980212792,0.6774193548387117,2020-01-24 03:00:00
0.7307692307692306,0.1973590591554779,0.655913978494624,2020-01-24 06:00:00
0.7051282051282051,0.3417775491473132,0.46236559139784816,2020-01-24 09:00:00
0.6025641025641024,0.4224785136733844,0.4462365591397912,2020-01-24 12:00:00
0.5256410256410255,0.4734040011555658,0.5967741935483915,2020-01-24 15:00:00
0.35897435897435903,0.7340395162548735,0.6612903225806477,2020-01-24 18:00:00
0.29487179487179493,0.79851400911402,0.553763440860223,2020-01-24 21:00:00
0.23076923076923084,0.7376747769915334,0.5806451612903274,2020-01-25 00:00:00
0.3076923076923077,0.5835910938131735,0.7150537634408636,2020-01-25 03:00:00
0.6153846153846154,0.34164846860341436,0.7150537634408636,2020-01-25 06:00:00
0.6538461538461537,0.4357672583970129,0.5107526881720474,2020-01-25 09:00:00
0.5512820512820513,0.46902984968972716,0.4784946236559193,2020-01-25 12:00:00
0.46153846153846145,0.6088974669098889,0.639784946236567,2020-01-25 15:00:00
0.35897435897435903,0.7057570242834416,0.6774193548387117,2020-01-25 18:00:00
0.20512820512820507,0.7814074674769814,0.5752688172043037,2020-01-26 00:00:00
0.33333333333333326,0.4526253897143646,0.6989247311827995,2020-01-26 03:00:00
0.5897435897435896,0.36999659654281936,0.6612903225806477,2020-01-26 06:00:00
0.6282051282051282,0.4291187474527788,0.48387096774193594,2020-01-26 09:00:00
0.5128205128205128,0.5189085069957815,0.4408602150537675,2020-01-26 12:00:00
0.42307692307692313,0.6074065949110589,0.5860215053763511,2020-01-26 15:00:00
0.33333333333333326,0.6772204489583901,0.6612903225806477,2020-01-26 18:00:00
0.2564102564102564,0.8052635157715523,0.5967741935483915,2020-01-26 21:00:00
0.17948717948717952,0.8268205993347283,0.5806451612903274,2020-01-27 00:00:00
0.3846153846153846,0.7065387167848335,0.6935483870967829,2020-01-27 03:00:00
0.6282051282051282,0.44526490625855764,0.6989247311827995,2020-01-27 06:00:00
0.5384615384615383,0.5619983550573843,0.48924731182795966,2020-01-27 12:00:00
0.4487179487179487,0.6277871942479966,0.6344086021505433,2020-01-27 15:00:00
0.41025641025641013,0.6934639317863674,0.655913978494624,2020-01-27 18:00:00
0.3205128205128205,0.8141950276260209,0.5913978494623677,2020-01-27 21:00:00
0.28205128205128194,0.7832126986179752,0.5645161290322562,2020-01-28 00:00:00
0.35897435897435903,0.6576862245843665,0.6774193548387117,2020-01-28 03:00:00
0.6025641025641024,0.44398280865476714,0.6935483870967829,2020-01-28 06:00:00
0.6538461538461537,0.35850606770966087,0.5591397849462396,2020-01-28 09:00:00
0.5512820512820513,0.5265383844788012,0.5483870967741993,2020-01-28 12:00:00
0.47435897435897423,0.6093926717478181,0.6881720430107592,2020-01-28 15:00:00
0.4358974358974359,0.627310571014677,0.7204301075268873,2020-01-28 18:00:00
0.33333333333333326,0.7918572305087191,0.6344086021505433,2020-01-28 21:00:00
0.2435897435897436,0.8280362570567336,0.6344086021505433,2020-01-29 00:00:00
0.35897435897435903,0.7057570242834416,0.7473118279569917,2020-01-29 03:00:00
0.6025641025641024,0.46041494260931937,0.7096774193548399,2020-01-29 06:00:00
0.6666666666666663,0.2699305297425304,0.5376344086021518,2020-01-29 09:00:00
0.5512820512820513,0.5265383844788012,0.5215053763440878,2020-01-29 12:00:00
0.47435897435897423,0.6750858606882774,0.6505376344086073,2020-01-29 15:00:00
0.41025641025641013,0.7073174444498115,0.6666666666666714,2020-01-29 18:00:00
0.3205128205128205,0.7915696846396861,0.6290322580645196,2020-01-29 21:00:00
0.2564102564102564,0.8674580532696264,0.6290322580645196,2020-01-30 00:00:00
0.3717948717948718,0.6380951796826934,0.7419354838709751,2020-01-30 03:00:00
0.6153846153846154,0.42846564004952137,0.6935483870967829,2020-01-30 06:00:00
0.6282051282051282,0.4132287320039234,0.5053763440860308,2020-01-30 09:00:00
0.5256410256410255,0.5986897885082451,0.4784946236559193,2020-01-30 12:00:00
0.4487179487179487,0.6474837238741743,0.5860215053763511,2020-01-30 15:00:00
0.3846153846153846,0.7205720323596806,0.6129032258064555,2020-01-30 18:00:00
0.3205128205128205,0.7915696846396861,0.5806451612903274,2020-01-30 21:00:00
0.3205128205128205,0.7693001298614895,0.56989247311828,2020-01-31 00:00:00
0.39743589743589736,0.6523212216195547,0.6666666666666714,2020-01-31 03:00:00
0.6153846153846154,0.3764382035991972,0.6129032258064555,2020-01-31 06:00:00
0.6282051282051282,0.4132287320039234,0.39784946236559904,2020-01-31 09:00:00
0.5256410256410255,0.5614575537519554,0.37096774193548754,2020-01-31 12:00:00
0.42307692307692313,0.6870039615237636,0.5161290322580641,2020-01-31 15:00:00
0.3846153846153846,0.7276445090878304,0.56989247311828,2020-01-31 18:00:00
0.3205128205128205,0.7693001298614895,0.5376344086021518,2020-01-31 21:00:00
0.28205128205128194,0.7832126986179752,0.553763440860223,2020-02-01 00:00:00
0.33333333333333326,0.7261778504176698,0.672043010752688,2020-02-01 03:00:00
0.5769230769230769,0.4928731389369124,0.6451612903225836,2020-02-01 06:00:00
0.6923076923076923,0.355682006649251,0.45161290322581493,2020-02-01 09:00:00
0.6153846153846154,0.35639752509641487,0.43010752688172005,2020-02-01 12:00:00
0.5128205128205128,0.554818660024836,0.5967741935483915,2020-02-01 15:00:00
0.42307692307692313,0.6870039615237636,0.6505376344086073,2020-02-01 18:00:00
0.3076923076923077,0.7838096319364388,0.6075268817204318,2020-02-01 21:00:00
0.28205128205128194,0.7609775379893063,0.6021505376344152,2020-02-02 00:00:00
0.3717948717948718,0.5426050358487626,0.7311827956989276,2020-02-02 03:00:00
0.5769230769230769,0.16407787544571661,0.7365591397849514,2020-02-02 06:00:00
0.5641025641025641,0.4530040831218073,0.56989247311828,2020-02-02 09:00:00
0.5,0.5361546272782503,0.5483870967741993,2020-02-02 12:00:00
0.4358974358974359,0.6079044303459865,0.6827956989247355,2020-02-02 15:00:00
0.35897435897435903,0.6576862245843665,0.7365591397849514,2020-02-02 18:00:00
0.3205128205128205,0.7915696846396861,0.6774193548387117,2020-02-02 21:00:00
0.20512820512820507,0.8351026878762203,0.6451612903225836,2020-02-03 00:00:00
0.3846153846153846,0.537078687774234,0.7795698924731198,2020-02-03 03:00:00
0.6153846153846154,0.28957652132576084,0.7365591397849514,2020-02-03 06:00:00
0.641025641025641,0.30961668875055404,0.56989247311828,2020-02-03 09:00:00
0.5384615384615383,0.46840579615608813,0.5053763440860308,2020-02-03 12:00:00
0.4487179487179487,0.5705453139080815,0.655913978494624,2020-02-03 15:00:00
0.3717948717948718,0.6183769979355705,0.7043010752688161,2020-02-03 18:00:00
0.29487179487179493,0.717938898377689,0.6021505376344152,2020-02-03 21:00:00
0.21794871794871784,0.7817098516317688,0.5752688172043037,2020-02-04 00:00:00
0.3205128205128205,0.609886928000479,0.6827956989247355,2020-02-04 03:00:00
0.641025641025641,0.26397424119075463,0.6774193548387117,2020-02-04 06:00:00
0.7564102564102562,0.1948906746459862,0.4677419354838719,2020-02-04 09:00:00
0.6282051282051282,0.34236154406113684,0.4193548387096797,2020-02-04 12:00:00
0.46153846153846145,0.5284609889558299,0.5752688172043037,2020-02-04 15:00:00
0.35897435897435903,0.6376275161210961,0.6182795698924721,2020-02-04 18:00:00
0.29487179487179493,0.717938898377689,0.5376344086021518,2020-02-04 21:00:00
0.21794871794871784,0.7373180246335068,0.5860215053763511,2020-02-05 00:00:00
0.3717948717948718,0.6648824867785373,0.6989247311827995,2020-02-05 03:00:00
0.641025641025641,0.32857968030743434,0.655913978494624,2020-02-05 06:00:00
0.6666666666666663,0.38425895898082607,0.48924731182795966,2020-02-05 09:00:00
0.5769230769230769,0.5101397773907829,0.4677419354838719,2020-02-05 12:00:00
0.5,0.6040131683887461,0.6505376344086073,2020-02-05 15:00:00
0.4487179487179487,0.6277871942479966,0.6989247311827995,2020-02-05 18:00:00
0.28205128205128194,0.8757747976856806,0.6075268817204318,2020-02-05 21:00:00
0.26923076923076916,0.8755971816653326,0.6129032258064555,2020-02-06 00:00:00
0.34615384615384603,0.7480658550411604,0.7419354838709751,2020-02-06 03:00:00
0.6538461538461537,0.39894125768835265,0.6612903225806477,2020-02-06 06:00:00
0.6538461538461537,0.4357672583970129,0.5107526881720474,2020-02-06 09:00:00
0.5641025641025641,0.4922701906329696,0.46236559139784816,2020-02-06 12:00:00
0.47435897435897423,0.6550129888705,0.6129032258064555,2020-02-06 15:00:00
0.42307692307692313,0.750102629450632,0.6881720430107592,2020-02-06 18:00:00
0.29487179487179493,0.8999894967821341,0.5967741935483915,2020-02-06 21:00:00
0.3205128205128205,0.8842541159938381,0.6182795698924721,2020-02-07 00:00:00
0.3076923076923077,0.8840884889618273,0.7526881720430083,2020-02-07 03:00:00
0.5,0.5976794252448213,0.7258064516129039,2020-02-07 06:00:00
0.5769230769230769,0.6196842488734137,0.5645161290322562,2020-02-07 09:00:00
0.5256410256410255,0.6177524858259863,0.5645161290322562,2020-02-07 12:00:00
0.4487179487179487,0.6474837238741743,0.6989247311827995,2020-02-07 15:00:00
0.35897435897435903,0.7269125935299537,0.7204301075268873,2020-02-07 18:00:00
0.28205128205128194,0.7907035716090788,0.6236559139784958,2020-02-07 21:00:00
0.21794871794871784,0.7817098516317688,0.6505376344086073,2020-02-08 00:00:00
0.3717948717948718,0.6514173825203423,0.7634408602150557,2020-02-08 03:00:00
0.6153846153846154,0.3223520608346755,0.758064516129032,2020-02-08 06:00:00
0.6538461538461537,0.29640043043688713,0.5806451612903274,2020-02-08 09:00:00
0.5384615384615383,0.42990880994059033,0.553763440860223,2020-02-08 12:00:00
0.42307692307692313,0.5819832733254454,0.6774193548387117,2020-02-08 15:00:00
0.34615384615384603,0.6572396368398071,0.7150537634408636,2020-02-08 18:00:00
0.23076923076923084,0.7089007454110422,0.6290322580645196,2020-02-08 21:00:00
0.23076923076923084,0.7596649512046122,0.6344086021505433,2020-02-09 00:00:00
0.34615384615384603,0.6572396368398071,0.7311827956989276,2020-02-09 03:00:00
0.6153846153846154,0.34164846860341436,0.6666666666666714,2020-02-09 06:00:00
0.7179487179487183,0.2954919153108495,0.4731182795698956,2020-02-09 09:00:00
0.6025641025641024,0.4771115282802191,0.4677419354838719,2020-02-09 12:00:00
0.4871794871794872,0.5177435184145651,0.5860215053763511,2020-02-09 15:00:00
0.3846153846153846,0.685765347481737,0.6236559139784958,2020-02-09 18:00:00
0.26923076923076916,0.8285190236872232,0.6236559139784958,2020-02-09 21:00:00
0.23076923076923084,0.7820116287894135,0.5913978494623677,2020-02-10 00:00:00
0.39743589743589736,0.5195901665821114,0.6989247311827995,2020-02-10 03:00:00
0.6538461538461537,0.28267875016155164,0.6505376344086073,2020-02-10 06:00:00
0.8076923076923077,0.3051895827836306,0.45698924731183155,2020-02-10 09:00:00
0.6923076923076923,0.41653944034923907,0.4086021505376394,2020-02-10 12:00:00
0.47435897435897423,0.6750858606882774,0.5053763440860308,2020-02-10 15:00:00
0.41025641025641013,0.7497648206947084,0.5806451612903274,2020-02-10 18:00:00
0.3076923076923077,0.7912815605315694,0.5215053763440878,2020-02-10 21:00:00
0.28205128205128194,0.5635155204138073,0.5483870967741993,2020-02-11 00:00:00
0.3717948717948718,0.41587084431827925,0.6612903225806477,2020-02-11 03:00:00
0.6923076923076923,0.14813169692804096,0.639784946236567,2020-02-11 06:00:00
0.8974358974358976,0.07271477881155275,0.4408602150537675,2020-02-11 09:00:00
0.6794871794871795,0.3549798122174258,0.3924731182795753,2020-02-11 12:00:00
0.5128205128205128,0.6563478539674056,0.5483870967741993,2020-02-11 15:00:00
0.3846153846153846,0.7490872237312313,0.6505376344086073,2020-02-11 18:00:00
0.3205128205128205,0.6229822522811578,0.5752688172043037,2020-02-11 21:00:00
0.2435897435897436,0.5369157660242947,0.6290322580645196,2020-02-12 00:00:00
0.39743589743589736,0.4011086106765641,0.758064516129032,2020-02-12 03:00:00
0.7051282051282051,0.13768266956803676,0.7419354838709751,2020-02-12 06:00:00
0.7564102564102562,0.240353368688481,0.5268817204301115,2020-02-12 09:00:00
0.6923076923076923,0.3362475688587343,0.48924731182795966,2020-02-12 12:00:00
0.5128205128205128,0.6431839569681882,0.6021505376344152,2020-02-12 15:00:00
0.4487179487179487,0.6474837238741743,0.6774193548387117,2020-02-12 18:00:00
0.35897435897435903,0.7269125935299537,0.6129032258064555,2020-02-12 21:00:00
0.28205128205128194,0.8058051212598948,0.6451612903225836,2020-02-13 00:00:00
0.42307692307692313,0.5448540880141916,0.7365591397849514,2020-02-13 03:00:00
0.7051282051282051,0.2901913142409053,0.7204301075268873,2020-02-13 06:00:00
0.7051282051282051,0.4067916951885193,0.5161290322580641,2020-02-13 09:00:00
0.641025641025641,0.4244499707912822,0.5053763440860308,2020-02-13 12:00:00
0.5128205128205128,0.6172674039527654,0.6666666666666714,2020-02-13 15:00:00
0.4871794871794872,0.6755094141237888,0.7204301075268873,2020-02-13 18:00:00
0.41025641025641013,0.7497648206947084,0.5967741935483915,2020-02-13 21:00:00
0.29487179487179493,0.8136763104291679,0.5752688172043037,2020-02-14 00:00:00
0.46153846153846145,0.6479383549971937,0.6612903225806477,2020-02-14 03:00:00
0.6282051282051282,0.48395509315731366,0.6666666666666714,2020-02-14 06:00:00
0.7948717948717945,0.2773932519868757,0.4784946236559193,2020-02-14 09:00:00
